TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  56a, 57a, 74a, 75a   
*****************************************************************************
DATA TITLE:   2-Component LDV Measurements 4.8% Rotor Tip Chord Axially 
              Downstream of the Rotor Tip Trailing Edge (85.7-86.3% Span)
MEASUREMENT TYPE:  2-component Laser Doppler Velocimetry
MEASUREMENT LOCATION:  85.7-86.3% span, 4.8% rotor tip chord axially 
                       downstream rotor blade trailing edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  rotor tip speed, Utip = 47.6 ft/sec
  volumetric flow coefficient = 1.36
  rotor chord = variable with span (10.49 inches @ tip, 11.22 inches @ hub)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement volume in degrees 
  2 -- mean axial velocity component in measurement volume, Vz, [ft/sec]
  3 -- sample variance of axial velocity component, [ft/sec]^2
  4 -- percent span location of axial component measurement
  5 -- mean axial tangential component in measurement volume, Vt, [ft/sec]
  6 -- sample variance of tangential velocity component, [ft/sec]^2
  7 -- percent span location of tangential component measurement
*****************************************************************************
0.50000    36.64900    4.03560    85.71428    -2.89910    0.13890    86.25816    
1.50000    36.93630    7.10140    85.71428    -2.26940    0.07220    86.25816    
2.50000    37.22360    3.13900    85.71428    -1.81650    0.04740    86.25816    
3.50000    37.58690    6.63410    85.71428    -1.49350    0.03860    86.25816    
4.50000    38.26850    0.34430    85.71428    -1.29680    0.05160    86.25816    
5.50000    38.57600    0.64510    85.71428    -1.25330    0.03480    86.25816    
6.50000    38.76980    3.59930    85.71428    -1.26510    0.05350    86.25816    
7.50000    39.22250    6.40600    85.71428    -1.36160    0.04590    86.25816    
8.50000    39.93420    0.94680    85.71428    -1.51680    0.10090    86.25816    
9.50000    40.47800    1.00160    85.71428    -1.68340    0.48320    86.25816    
10.50000    40.69180    8.19610    85.71428    -1.99640    0.15330    86.25816    
11.50000    41.40210    2.76380    85.71428    -2.24100    0.26700    86.25816    
12.50000    41.84550    1.82460    85.71428    -2.44300    0.17280    86.25816    
13.50000    42.02090    12.16380    85.71428    -2.59210    0.26580    86.25816    
14.50000    42.54250    9.85480    85.71428    -2.81270    0.28820    86.25816    
15.50000    41.97950    17.97330    85.71428    -2.99120    0.47660    86.25816    
16.50000    41.69220    11.81600    85.71428    -2.82120    0.56290    86.25816    
17.50000    41.78530    1.81480    85.71428    -2.72020    0.57740    86.25816    
18.50000    41.20700    6.54970    85.71428    -2.29100    0.42850    86.25816    
19.50000    40.17440    11.26590    85.71428    -1.94850    0.69920    86.25816    
20.50000    39.92880    0.74000    85.71428    -1.50180    0.37560    86.25816    
21.50000    39.00590    6.18760    85.71428    -1.04760    0.46650    86.25816    
22.50000    38.52120    0.90590    85.71428    -0.57820    0.58110    86.25816    
23.50000    37.92780    0.66400    85.71428    -0.19360    0.28360    86.25816    
24.50000    37.42950    0.93690    85.71428    0.08420    0.18500    86.25816    
25.50000    36.38340    15.48640    85.71428    0.28290    0.15070    86.25816    
26.50000    36.22980    8.06920    85.71428    0.37470    0.11440    86.25816    
27.50000    36.11070    4.76630    85.71428    0.49420    0.09140    86.25816    
28.50000    36.10470    0.47250    85.71428    0.62270    0.09470    86.25816    
29.50000    35.60970    2.02390    85.71428    0.71310    0.07040    86.25816    
30.50000    35.42100    5.13060    85.71428    0.77440    0.05270    86.25816    
31.50000    34.74400    12.07240    85.71428    0.81510    0.04090    86.25816    
32.50000    35.05830    5.42690    85.71428    0.87860    0.04440    86.25816    
33.50000    34.89110    1.94110    85.71428    0.87240    0.04770    86.25816    
34.50000    34.58970    7.70720    85.71428    0.88470    0.03650    86.25816    
35.50000    34.22930    8.50720    85.71428    0.86810    0.03210    86.25816    
36.50000    34.34150    0.20510    85.71428    0.87570    0.03370    86.25816    
37.50000    33.76710    7.81790    85.71428    0.88440    0.02810    86.25816    
38.50000    33.62660    1.64840    85.71428    0.85650    0.02730    86.25816    
39.50000    33.25030    7.96190    85.71428    0.82920    0.02940    86.25816    
40.50000    33.21580    0.55510    85.71428    0.81660    0.03020    86.25816    
41.50000    32.92000    1.09350    85.71428    0.80250    0.02760    86.25816    
42.50000    32.29910    6.66730    85.71428    0.81460    0.03800    86.25816    
43.50000    32.31040    0.37320    85.71428    0.82120    0.03100    86.25816    
44.50000    31.35800    9.92400    85.71428    0.82260    0.03500    86.25816    
45.50000    31.51350    1.29580    85.71428    0.92800    0.03130    86.25816    
46.50000    31.04140    2.35300    85.71428    1.02650    0.03800    86.25816    
47.50000    29.86800    4.50530    85.71428    1.21560    0.19160    86.25816    
48.50000    20.40300    33.41490    85.71428    -3.23540    20.06530    86.25816    
49.50000    13.12940    69.17090    85.71428    -13.94990    17.71010    86.25816    
50.50000    32.71120    37.35180    85.71428    -5.98890    13.11910    86.25816    
51.50000    36.21530    13.31400    85.71428    -3.34720    0.17180    86.25816    
52.50000    37.22770    1.23910    85.71428    -2.64380    0.08200    86.25816    
53.50000    37.66550    2.59470    85.71428    -2.11370    0.05780    86.25816    
54.50000    37.65000    1.51000    85.71428    -1.71160    0.07970    86.25816    
