TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  58b
*****************************************************************************
DATA TITLE:  Passage-Averaged Rotor Blade Wakes from LDV Measurements at 
             76.2% Span
MEASUREMENT TYPE:  2-component Laser Doppler Velocimetry
MEASUREMENT LOCATION:  76.2% Span, 21.1% chord axially downstream rotor blade
                       trailing edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  rotor chord = variable with span (10.72 inches at 76.2% chord)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement in degrees (0.0 degrees is center of wake)
  2 -- Streamwise velocity / Utip
  3 -- + range of error calculated by T-statistical 95% confidence for the 7 
       wakes
*****************************************************************************
-29.50000     0.79460     0.00327     
-29.00000     0.79771     0.00386     
-28.50000     0.79874     0.00293     
-28.00000     0.79933     0.00354     
-27.50000     0.80195     0.00292     
-27.00000     0.80301     0.00359     
-26.50000     0.80233     0.00392     
-26.00000     0.80328     0.00422     
-25.50000     0.80357     0.00339     
-25.00000     0.80395     0.00376     
-24.50000     0.80476     0.00367     
-24.00000     0.80482     0.00369     
-23.50000     0.80398     0.00308     
-23.00000     0.80269     0.00312     
-22.50000     0.80207     0.00583     
-22.00000     0.80130     0.00560     
-21.50000     0.80061     0.00342     
-21.00000     0.80038     0.00524     
-20.50000     0.79636     0.00636     
-20.00000     0.79678     0.00435     
-19.50000     0.79450     0.00541     
-19.00000     0.79305     0.00470     
-18.50000     0.79089     0.00499     
-18.00000     0.78801     0.00366     
-17.50000     0.78562     0.00633     
-17.00000     0.78567     0.00474     
-16.50000     0.78209     0.00506     
-16.00000     0.77903     0.00434     
-15.50000     0.77592     0.00621     
-15.00000     0.77451     0.00634     
-14.50000     0.77278     0.00519     
-14.00000     0.76980     0.00388     
-13.50000     0.76806     0.00510     
-13.00000     0.76515     0.00348     
-12.50000     0.76217     0.00346     
-12.00000     0.75903     0.00469     
-11.50000     0.75880     0.00247     
-11.00000     0.75529     0.00436     
-10.50000     0.75331     0.00330     
-10.00000     0.75335     0.00311     
-9.50000     0.75016     0.00405     
-9.00000     0.74870     0.00364     
-8.50000     0.74722     0.00264     
-8.00000     0.74605     0.00301     
-7.50000     0.74455     0.00265     
-7.00000     0.74415     0.00225     
-6.50000     0.74284     0.00332     
-6.00000     0.74159     0.00343     
-5.50000     0.74122     0.00287     
-5.00000     0.74058     0.00268     
-4.50000     0.74228     0.00466     
-4.00000     0.74001     0.00355     
-3.50000     0.73994     0.00314     
-3.00000     0.73801     0.00192     
-2.50000     0.73688     0.00361     
-2.00000     0.73534     0.00364     
-1.50000     0.72305     0.01368     
-1.00000     0.68620     0.02871     
-0.50000     0.63728     0.02695     
0.00000     0.60837     0.01251     
0.50000     0.65106     0.02232     
1.00000     0.71037     0.03693     
1.50000     0.75350     0.02644     
2.00000     0.79000     0.00968     
2.50000     0.79751     0.00580     
3.00000     0.79529     0.00285     
3.50000     0.79442     0.00346     
4.00000     0.79393     0.00339     
4.50000     0.79133     0.00334     
5.00000     0.78933     0.00292     
5.50000     0.78887     0.00292     
6.00000     0.78552     0.00340     
6.50000     0.78387     0.00464     
7.00000     0.78326     0.00381     
7.50000     0.78204     0.00370     
8.00000     0.78034     0.00270     
8.50000     0.78078     0.00379     
9.00000     0.78061     0.00281     
9.50000     0.77911     0.00219     
10.00000     0.77841     0.00213     
10.50000     0.77883     0.00282     
11.00000     0.77821     0.00344     
11.50000     0.77824     0.00302     
12.00000     0.77843     0.00356     
12.50000     0.77856     0.00260     
13.00000     0.77982     0.00301     
13.50000     0.78033     0.00336     
14.00000     0.77974     0.00227     
14.50000     0.78134     0.00300     
15.00000     0.78081     0.00206     
15.50000     0.78228     0.00289     
16.00000     0.78380     0.00192     
16.50000     0.78455     0.00339     
17.00000     0.78477     0.00298     
17.50000     0.78688     0.00301     
18.00000     0.78714     0.00229     
18.50000     0.78793     0.00327     
19.00000     0.78875     0.00329     
19.50000     0.78923     0.00289     
20.00000     0.79187     0.00227     
20.50000     0.79257     0.00294     
21.00000     0.79290     0.00316     
21.50000     0.79459     0.00213     
22.00000     0.79609     0.00418     
22.50000     0.79695     0.00247     
23.00000     0.79890     0.00282     
23.50000     0.80012     0.00239     
24.00000     0.80177     0.00233     
24.50000     0.80267     0.00307     
25.00000     0.80277     0.00405     
25.50000     0.80244     0.00375     
26.00000     0.80485     0.00343     
26.50000     0.80515     0.00333     
27.00000     0.80366     0.00364     
27.50000     0.80437     0.00400     
28.00000     0.80318     0.00415     
28.50000     0.80322     0.00419     
29.00000     0.80179     0.00523     
29.50000     0.80159     0.00554     
