TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  29b
*****************************************************************************
DATA TITLE:  Passage-Averaged Inlet Guide Vanes Wakes from 5-Hole Probe 
             Measurements at 61.9% Span
MEASUREMENT TYPE:  5-Hole probe wake rake survey
MEASUREMENT LOCATION:  61.9% span, 49.7% chord axially downstream IGV trailing 
                       edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec 
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement in degrees (0.0 degrees is center of wake)
  2 -- Streamwise velocity / Utip
  3 -- + range of error calculated by t-statistical 95% confidence of the mean 
*****************************************************************************
-13.04348   0.74885   0.00192   
-12.67081   0.74832   0.00195   
-12.29814   0.74799   0.00209   
-11.92547   0.74786   0.00174   
-11.55279   0.74774   0.00183   
-11.18012   0.74770   0.00177   
-10.80745   0.74709   0.00221   
-10.43478   0.74753   0.00197   
-10.06211   0.74720   0.00233   
-9.68944   0.74655   0.00193   
-9.31677   0.74682   0.00200   
-8.94410   0.74648   0.00180   
-8.57143   0.74663   0.00188   
-8.19876   0.74632   0.00220   
-7.82609   0.74592   0.00198   
-7.45342   0.74544   0.00231   
-7.08074   0.74533   0.00198   
-6.70807   0.74570   0.00183   
-6.33540   0.74453   0.00188   
-5.96273   0.74471   0.00174   
-5.59006   0.74474   0.00182   
-5.21739   0.74443   0.00201   
-4.84472   0.74452   0.00164   
-4.47205   0.74430   0.00201   
-4.09938   0.74435   0.00173   
-3.72671   0.74385   0.00196   
-3.35404   0.74393   0.00189   
-2.98137   0.74399   0.00180   
-2.60870   0.74426   0.00192   
-2.23602   0.74381   0.00170   
-1.86335   0.74311   0.00161   
-1.49068   0.74185   0.00199   
-1.11801   0.73648   0.00481   
-0.74534   0.72341   0.00764   
-0.37267   0.70420   0.00781   
0.00000   0.69438   0.00650   
0.37267   0.70705   0.00773   
0.74534   0.72277   0.00636   
1.11801   0.73392   0.00310   
1.49068   0.73579   0.00220   
1.86335   0.73613   0.00224   
2.23602   0.73664   0.00209   
2.60870   0.73704   0.00212   
2.98137   0.73757   0.00203   
3.35404   0.73815   0.00222   
3.72671   0.73935   0.00209   
4.09938   0.74015   0.00259   
4.47205   0.74058   0.00237   
4.84472   0.74124   0.00200   
5.21739   0.74210   0.00193   
5.59006   0.74246   0.00195   
5.96273   0.74283   0.00210   
6.33540   0.74317   0.00225   
6.70807   0.74367   0.00196   
7.08074   0.74445   0.00224   
7.45342   0.74494   0.00180   
7.82609   0.74495   0.00186   
8.19876   0.74542   0.00191   
8.57143   0.74553   0.00196   
8.94410   0.74584   0.00190   
9.31677   0.74683   0.00200   
9.68944   0.74655   0.00178   
10.06211   0.74754   0.00188   
10.43478   0.74790   0.00185   
10.80745   0.74780   0.00185   
11.18012   0.74784   0.00167   
11.55279   0.74831   0.00191   
11.92547   0.74830   0.00215   
12.29814   0.74864   0.00222   
12.67081   0.74820   0.00222   
13.04348   0.74813   0.00188   
