TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  29a
*****************************************************************************
DATA TITLE:  Passage-Averaged Inlet Guide Vanes Wakes from 5-Hole Probe 
             Measurements at 4.8% Span
MEASUREMENT TYPE:  5-Hole probe wake rake survey
MEASUREMENT LOCATION:  4.8% span, 49.7% chord axially downstream IGV trailing 
                       edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec 
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement in degrees (0.0 degrees is center of wake)
  2 -- Streamwise velocity / Utip
  3 -- + range of error calculated by t-statistical 95% confidence of the mean 
*****************************************************************************
-13.04348   0.74803   0.00210   
-12.67081   0.74732   0.00193   
-12.29814   0.74745   0.00161   
-11.92547   0.74739   0.00165   
-11.55279   0.74752   0.00159   
-11.18012   0.74733   0.00174   
-10.80745   0.74681   0.00188   
-10.43478   0.74660   0.00169   
-10.06211   0.74696   0.00195   
-9.68944   0.74628   0.00176   
-9.31677   0.74616   0.00208   
-8.94410   0.74575   0.00179   
-8.57143   0.74542   0.00148   
-8.19876   0.74543   0.00191   
-7.82609   0.74485   0.00186   
-7.45342   0.74358   0.00179   
-7.08074   0.74286   0.00223   
-6.70807   0.74197   0.00276   
-6.33540   0.74104   0.00282   
-5.96273   0.73902   0.00296   
-5.59006   0.73765   0.00320   
-5.21739   0.73613   0.00359   
-4.84472   0.73356   0.00400   
-4.47205   0.73111   0.00437   
-4.09938   0.72795   0.00519   
-3.72671   0.72412   0.00653   
-3.35404   0.71969   0.00691   
-2.98137   0.71335   0.00769   
-2.60870   0.70513   0.00818   
-2.23602   0.69353   0.00907   
-1.86335   0.67754   0.00987   
-1.49068   0.65886   0.00983   
-1.11801   0.63935   0.00875   
-0.74534   0.61882   0.00697   
-0.37267   0.60447   0.00593   
0.00000   0.59683   0.00485   
0.37267   0.60456   0.00629   
0.74534   0.62472   0.00784   
1.11801   0.65295   0.00840   
1.49068   0.68310   0.00844   
1.86335   0.70805   0.00763   
2.23602   0.72522   0.00517   
2.60870   0.73618   0.00357   
2.98137   0.74128   0.00254   
3.35404   0.74259   0.00243   
3.72671   0.74307   0.00245   
4.09938   0.74306   0.00187   
4.47205   0.74433   0.00219   
4.84472   0.74369   0.00218   
5.21739   0.74427   0.00250   
5.59006   0.74364   0.00200   
5.96273   0.74438   0.00219   
6.33540   0.74477   0.00202   
6.70807   0.74508   0.00214   
7.08074   0.74507   0.00213   
7.45342   0.74566   0.00193   
7.82609   0.74550   0.00243   
8.19876   0.74601   0.00223   
8.57143   0.74616   0.00186   
8.94410   0.74632   0.00208   
9.31677   0.74678   0.00220   
9.68944   0.74660   0.00204   
10.06211   0.74700   0.00240   
10.43478   0.74686   0.00207   
10.80745   0.74696   0.00225   
11.18012   0.74740   0.00199   
11.55279   0.74766   0.00212   
11.92547   0.74763   0.00191   
12.29814   0.74799   0.00207   
12.67081   0.74766   0.00204   
13.04348   0.74765   0.00197   
