TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  28j
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity and Pressure Downstream of 
             IGV Trailing Edge Measured with 5-Hole Probes (85.7% span)
MEASUREMENT TYPE:  5-hole probe wake rake survey
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 85.7% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip,  [uncertainty: 0.02]
  3 -- nondimensional radial velocity, Vr / Utip,  [uncertainty: 0.02] 
  4 -- nondimensional tangential velocity, Vtheta / Utip,  [uncertainty: 0.02] 
  5 -- total pressure coefficient, Kpt = (ptot - pref) / (0.5 * rho * Utip^2)
  6 -- static pressure coefficient, Kpt = (psta - pref) / (0.5 * rho * Utip^2)
*****************************************************************************
0.37270    0.72960    -0.05260    0.11430    0.54073    -0.00688    
0.74530    0.73220    -0.05430    0.11760    0.54256    -0.00859    
1.11800    0.73150    -0.05570    0.11950    0.54276    -0.00715    
1.49070    0.72790    -0.05360    0.12360    0.54256    -0.00623    
1.86340    0.70920    -0.03680    0.12100    0.54269    -0.00669    
2.23600    0.68320    -0.01380    0.10950    0.54296    -0.00839    
2.60870    0.67320    0.01190    0.08950    0.54322    -0.00695    
2.98140    0.69070    0.02780    0.07950    0.54309    -0.00806    
3.35400    0.71740    0.03620    0.08130    0.54499    -0.00747    
3.72670    0.72540    0.03930    0.08170    0.54322    -0.00656    
4.09940    0.72440    0.03960    0.08050    0.54361    -0.00715    
4.47210    0.72250    0.03880    0.07760    0.54342    -0.00741    
4.84470    0.72100    0.03420    0.07620    0.54387    -0.00728    
5.21740    0.71880    0.03260    0.07450    0.54387    -0.00564    
5.59010    0.71590    0.03320    0.07320    0.54394    -0.00492    
5.96270    0.71640    0.02960    0.07340    0.54401    -0.00531    
6.33540    0.71630    0.02600    0.07330    0.54433    -0.00308    
6.70810    0.71630    0.02170    0.07400    0.54106    -0.00413    
7.08070    0.71920    0.01460    0.07520    0.54158    -0.00393    
7.45340    0.72300    0.00670    0.07810    0.54374    -0.00184    
7.82610    0.72390    0.00290    0.07970    0.54401    0.00007    
8.19880    0.72550    0.00110    0.08180    0.54440    0.00190    
8.57140    0.72730    -0.00060    0.08250    0.54289    -0.00039    
8.94410    0.72780    -0.00290    0.08410    0.54361    0.00059    
9.31680    0.72780    -0.00450    0.08550    0.54355    0.00059    
9.68940    0.72720    -0.00510    0.08600    0.54453    0.00229    
10.06210    0.72900    -0.00760    0.08740    0.54342    0.00341    
10.43480    0.73090    -0.00930    0.08890    0.54381    0.00452    
10.80750    0.72800    -0.00980    0.08910    0.54276    0.00603    
11.18010    0.72800    -0.01270    0.09060    0.54368    0.00544    
11.55280    0.72810    -0.01280    0.09200    0.54479    0.01232    
11.92550    0.72930    -0.01580    0.09180    0.54551    0.01141    
12.29810    0.72940    -0.01800    0.09250    0.54440    0.01055    
12.67080    0.72780    -0.01790    0.09330    0.54538    0.01049    
