TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  58a
*****************************************************************************
DATA TITLE:  Passage-Averaged Rotor Blade Wakes from LDV Measurements at 
             76.2% Span
MEASUREMENT TYPE:  2-component Laser Doppler Velocimetry
MEASUREMENT LOCATION:  76.2% Span, 7.2% chord axially downstream rotor blade
                       trailing edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  rotor chord = variable with span (10.72 inches at 76.2% chord)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement in degrees (0.0 degrees is center of wake)
  2 -- Streamwise velocity / Utip
  3 -- + range of error calculated by T-statistical 95% confidence for the 7 
       wakes
*****************************************************************************
-29.50000     0.81614     0.00436     
-29.00000     0.81714     0.00417     
-28.50000     0.81685     0.00411     
-28.00000     0.81760     0.00371     
-27.50000     0.81748     0.00399     
-27.00000     0.81784     0.00474     
-26.50000     0.81580     0.00600     
-26.00000     0.81584     0.00517     
-25.50000     0.81518     0.00571     
-25.00000     0.81364     0.00456     
-24.50000     0.81278     0.00517     
-24.00000     0.81084     0.00555     
-23.50000     0.80894     0.00356     
-23.00000     0.80714     0.00554     
-22.50000     0.80374     0.00456     
-22.00000     0.80128     0.00597     
-21.50000     0.80012     0.00365     
-21.00000     0.79680     0.00538     
-20.50000     0.79414     0.00456     
-20.00000     0.79028     0.00407     
-19.50000     0.78818     0.00317     
-19.00000     0.78594     0.00469     
-18.50000     0.78196     0.00481     
-18.00000     0.78025     0.00451     
-17.50000     0.77566     0.00426     
-17.00000     0.77447     0.00271     
-16.50000     0.77033     0.00368     
-16.00000     0.76758     0.00316     
-15.50000     0.76508     0.00256     
-15.00000     0.76202     0.00230     
-14.50000     0.75773     0.00274     
-14.00000     0.75567     0.00350     
-13.50000     0.75324     0.00265     
-13.00000     0.75112     0.00350     
-12.50000     0.74780     0.00332     
-12.00000     0.74440     0.00279     
-11.50000     0.74280     0.00209     
-11.00000     0.74013     0.00262     
-10.50000     0.73746     0.00266     
-10.00000     0.73477     0.00307     
-9.50000     0.73170     0.00217     
-9.00000     0.72906     0.00259     
-8.50000     0.72723     0.00174     
-8.00000     0.72296     0.00147     
-7.50000     0.72033     0.00235     
-7.00000     0.71825     0.00246     
-6.50000     0.71494     0.00289     
-6.00000     0.71269     0.00233     
-5.50000     0.70884     0.00267     
-5.00000     0.70601     0.00243     
-4.50000     0.70431     0.00272     
-4.00000     0.70228     0.00297     
-3.50000     0.70131     0.00236     
-3.00000     0.70123     0.00400     
-2.50000     0.70163     0.00285     
-2.00000     0.70430     0.00284     
-1.50000     0.70773     0.00459     
-1.00000     0.66734     0.02299     
-0.50000     0.53177     0.03559     
0.00000     0.47509     0.01084     
0.50000     0.59659     0.03349     
1.00000     0.75779     0.02860     
1.50000     0.79955     0.00600     
2.00000     0.80077     0.00534     
2.50000     0.80059     0.00510     
3.00000     0.80078     0.00497     
3.50000     0.79982     0.00450     
4.00000     0.79916     0.00444     
4.50000     0.79815     0.00433     
5.00000     0.79651     0.00408     
5.50000     0.79712     0.00323     
6.00000     0.79665     0.00480     
6.50000     0.79531     0.00375     
7.00000     0.79642     0.00375     
7.50000     0.79587     0.00358     
8.00000     0.79517     0.00317     
8.50000     0.79558     0.00417     
9.00000     0.79511     0.00345     
9.50000     0.79424     0.00386     
10.00000     0.79495     0.00320     
10.50000     0.79532     0.00339     
11.00000     0.79510     0.00306     
11.50000     0.79658     0.00377     
12.00000     0.79740     0.00352     
12.50000     0.79745     0.00461     
13.00000     0.79839     0.00314     
13.50000     0.80115     0.00360     
14.00000     0.79908     0.00376     
14.50000     0.80186     0.00371     
15.00000     0.80283     0.00364     
15.50000     0.80325     0.00452     
16.00000     0.80482     0.00233     
16.50000     0.80676     0.00395     
17.00000     0.80619     0.00208     
17.50000     0.80796     0.00369     
18.00000     0.80968     0.00342     
18.50000     0.81028     0.00282     
19.00000     0.81176     0.00458     
19.50000     0.81417     0.00409     
20.00000     0.81431     0.00275     
20.50000     0.81491     0.00304     
21.00000     0.81398     0.00413     
21.50000     0.81671     0.00328     
22.00000     0.81609     0.00441     
22.50000     0.81725     0.00404     
23.00000     0.81673     0.00422     
23.50000     0.81771     0.00353     
24.00000     0.81751     0.00395     
24.50000     0.81742     0.00524     
25.00000     0.81628     0.00564     
25.50000     0.81559     0.00531     
26.00000     0.81500     0.00583     
26.50000     0.81341     0.00474     
27.00000     0.81273     0.00521     
27.50000     0.81077     0.00558     
28.00000     0.80892     0.00357     
28.50000     0.80653     0.00564     
29.00000     0.80322     0.00472     
29.50000     0.80080     0.00616     
