TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  5a
PSU/ARL TR 93-12 FIGURE(S):  28b
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity and Pressure Downstream of 
             IGV Trailing Edge Measured with 5-Hole Probes (9.5% span)
MEASUREMENT TYPE:  5-hole probe wake rake survey
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 9.5% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip,   [uncertainty: 0.02]
  3 -- nondimensional radial velocity, Vr / Utip,   [uncertainty: 0.02] 
  4 -- nondimensional tangential velocity, Vtheta / Utip,  [uncertainty: 0.02] 
  5 -- total pressure coefficient, Kpt = (ptot - pref) / (0.5 * rho * Utip^2)
  6 -- static pressure coefficient, Kpt = (psta - pref) / (0.5 * rho * Utip^2)
*****************************************************************************
0.00000    0.72346    0.02356    0.17710    0.55068    -0.00568    
0.37247    0.72373    0.02433    0.17787    0.55393    -0.00217    
0.74515    0.72334    0.02721    0.17633    0.55427    -0.00184    
1.11783    0.72340    0.03066    0.17558    0.55460    0.00031    
1.49048    0.72238    0.03432    0.17390    0.55500    -0.00178    
1.86316    0.72404    0.03742    0.17351    0.55526    -0.00119    
2.23584    0.72417    0.04017    0.17139    0.55441    -0.00297    
2.60849    0.72470    0.04472    0.17074    0.55328    -0.00208    
2.98117    0.72351    0.04761    0.16904    0.54536    -0.00750    
3.35385    0.72165    0.05359    0.16783    0.52811    -0.00914    
3.72650    0.71077    0.05692    0.16675    0.50066    -0.01217    
4.09918    0.69364    0.06119    0.16430    0.45926    -0.01625    
4.47186    0.66707    0.06204    0.16061    0.42594    -0.01873    
4.84454    0.64507    0.05876    0.15581    0.38976    -0.02609    
5.21719    0.62558    0.04657    0.14683    0.38141    -0.03193    
5.58987    0.62648    0.02717    0.13912    0.38280    -0.04012    
5.96255    0.63586    0.00745    0.13325    0.40223    -0.04035    
6.33521    0.65151    -0.01662    0.13044    0.41805    -0.04090    
6.70789    0.66414    -0.03302    0.12617    0.44014    -0.03923    
7.08057    0.67930    -0.04392    0.12288    0.46523    -0.03400    
7.45322    0.69325    -0.04742    0.12433    0.49622    -0.03088    
