TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  28a
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity Downstream of IGVs as  
             determined with Lifting Surface Theory (4.8% span)
MEASUREMENT TYPE:  Lifting Surface Theory
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 4.8% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip
  3 -- nondimensional radial velocity, Vr / Utip 
  4 -- nondimensional tangential velocity, Vtheta / Utip 
*****************************************************************************
0.30450    0.71755    0.00776    0.18797    
1.62320    0.71831    0.01062    0.18396    
2.94186    0.71942    0.01476    0.17891    
4.26056    0.72099    0.02136    0.17249    
5.57925    0.72286    0.03668    0.16532    
6.89792    0.72389    -0.00100    0.16122    
6.90176    0.72389    -0.00100    0.16122    
8.22044    0.72315    -0.03829    0.16580    
9.53913    0.72168    -0.02251    0.17286    
10.85781    0.72046    -0.01568    0.17905    
12.17649    0.71960    -0.01136    0.18387    
13.49517    0.71899    -0.00846    0.18761    
14.81385    0.71852    -0.00629    0.19059    
16.13253    0.71816    -0.00457    0.19279    
17.45122    0.71787    -0.00325    0.19441    
18.76989    0.71758    -0.00207    0.19558    
20.08857    0.71733    -0.00093    0.19615    
21.40725    0.71712    0.00009    0.19624    
22.72593    0.71693    0.00120    0.19588    
24.04462    0.71685    0.00247    0.19488    
25.36330    0.71689    0.00383    0.19328    
26.68198    0.71709    0.00554    0.19106    
28.00066    0.71755    0.00776    0.18797    
29.31934    0.71831    0.01062    0.18396    
30.63802    0.71942    0.01476    0.17891    
31.95670    0.72099    0.02136    0.17249    
33.27538    0.72286    0.03668    0.16532    
34.59376    0.72389    -0.00100    0.16122    
34.59406    0.72389    -0.00100    0.16122    
35.91244    0.72315    -0.03829    0.16580    
37.23112    0.72168    -0.02251    0.17286    
38.54980    0.72046    -0.01568    0.17905    
39.86849    0.71960    -0.01136    0.18387    
41.18717    0.71899    -0.00846    0.18761    
42.50585    0.71852    -0.00629    0.19059    
43.82453    0.71816    -0.00457    0.19279    
45.14322    0.71787    -0.00325    0.19441    
46.46189    0.71758    -0.00207    0.19558    
47.78057    0.71733    -0.00093    0.19615    
49.09925    0.71712    0.00009    0.19624    
50.41793    0.71693    0.00120    0.19588    
51.73661    0.71685    0.00247    0.19488    
53.05529    0.71689    0.00383    0.19328    
54.37397    0.71709    0.00554    0.19106    
55.69266    0.71755    0.00776    0.18797    
57.01134    0.71831    0.01062    0.18396    
58.33002    0.71942    0.01476    0.17891    
59.64870    0.72099    0.02136    0.17249    
60.96738    0.72286    0.03668    0.16532    
62.28576    0.72389    -0.00100    0.16122    
62.28606    0.72389    -0.00100    0.16122    
63.60444    0.72315    -0.03829    0.16580    
64.92312    0.72168    -0.02251    0.17286    
66.24180    0.72046    -0.01568    0.17905    
67.56049    0.71960    -0.01136    0.18387    
68.87917    0.71899    -0.00846    0.18761    
70.19785    0.71852    -0.00629    0.19059    
71.51653    0.71816    -0.00457    0.19279    
72.83521    0.71787    -0.00325    0.19441    
74.15388    0.71758    -0.00207    0.19558    
75.47256    0.71733    -0.00093    0.19615    
76.79124    0.71712    0.00009    0.19624    
78.10993    0.71693    0.00120    0.19588    
79.42861    0.71685    0.00247    0.19488    
80.74729    0.71689    0.00383    0.19328    
82.06597    0.71709    0.00554    0.19106    
83.38465    0.71755    0.00776    0.18797    
84.70334    0.71831    0.01062    0.18396    
86.02201    0.71942    0.01476    0.17891    
87.34070    0.72099    0.02136    0.17249    
88.65938    0.72286    0.03668    0.16532    
89.97775    0.72389    -0.00100    0.16122    
89.97806    0.72389    -0.00100    0.16122    
91.29643    0.72315    -0.03829    0.16580    
92.61511    0.72168    -0.02251    0.17286    
93.93379    0.72046    -0.01568    0.17905    
95.25248    0.71960    -0.01136    0.18387    
96.57116    0.71899    -0.00846    0.18761    
97.88984    0.71852    -0.00629    0.19059    
99.20852    0.71816    -0.00457    0.19279    
100.52721    0.71787    -0.00325    0.19441    
101.84588    0.71758    -0.00207    0.19558    
103.16456    0.71733    -0.00093    0.19615    
104.48324    0.71712    0.00009    0.19624    
105.80193    0.71693    0.00120    0.19588    
107.12061    0.71685    0.00247    0.19488    
108.43929    0.71689    0.00383    0.19328    
109.75797    0.71709    0.00554    0.19106    
111.07664    0.71755    0.00776    0.18797    
112.39533    0.71831    0.01062    0.18396    
113.71400    0.71942    0.01476    0.17891    
115.03269    0.72099    0.02136    0.17249    
116.35137    0.72286    0.03668    0.16532    
117.66975    0.72389    -0.00100    0.16122    
117.67005    0.72389    -0.00100    0.16122    
118.98843    0.72315    -0.03829    0.16580    
120.30711    0.72168    -0.02251    0.17286    
