TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  42a  
*****************************************************************************
DATA TITLE:   3-Component Lifting Surface Theory of Unsteady Potential Flow  
              Effect at 76.2% Span, 28.0% Chord Upstream Rotor Leading Edge
MEASUREMENT TYPE:  Lifting Surface Theory
MEASUREMENT LOCATION:  76.2% span, 28.0% local rotor chord axially upstream
                       rotor blade leading edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  rotor tip speed, Utip = 47.6 ft/sec
  volumetric flow coefficient = 1.36
  rotor chord = variable with span 
                (10.49 in. @ tip, 11.22 in. @ hub, 10.72 in. @ 76.2% span)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of velocity data in degrees 
  2 -- nondimensional mean axial velocity component, Vz / Utip
  3 -- nondimensional mean radial velocity component, Vr / Utip
  4 -- nondimensional mean tangential velocity component, Vt / Utip
*****************************************************************************
10.25000    0.69693    -0.01544    0.09588    
10.75000    0.69557    -0.01584    0.09656    
11.25000    0.69421    -0.01632    0.09738    
11.75000    0.69292    -0.01680    0.09819    
12.25000    0.69163    -0.01734    0.09908    
12.75000    0.69040    -0.01795    0.10010    
13.25000    0.68925    -0.01856    0.10118    
13.75000    0.68816    -0.01924    0.10227    
14.25000    0.68714    -0.01999    0.10350    
14.75000    0.68619    -0.02074    0.10479    
15.25000    0.68530    -0.02156    0.10615    
15.75000    0.68449    -0.02244    0.10758    
16.25000    0.68388    -0.02332    0.10900    
16.75000    0.68326    -0.02421    0.11050    
17.25000    0.68286    -0.02509    0.11206    
17.75000    0.68258    -0.02604    0.11363    
18.25000    0.68245    -0.02700    0.11519    
18.75000    0.68245    -0.02795    0.11682    
19.25000    0.68258    -0.02890    0.11839    
19.75000    0.68286    -0.02978    0.12002    
20.25000    0.68326    -0.03067    0.12158    
20.75000    0.68388    -0.03148    0.12308    
21.25000    0.68456    -0.03230    0.12458    
21.75000    0.68544    -0.03305    0.12600    
22.25000    0.68646    -0.03373    0.12736    
22.75000    0.68755    -0.03434    0.12866    
23.25000    0.68877    -0.03488    0.12988    
23.75000    0.69006    -0.03536    0.13097    
24.25000    0.69149    -0.03577    0.13199    
24.75000    0.69299    -0.03611    0.13287    
