TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  42c  
*****************************************************************************
DATA TITLE:   2-Component LDV Measurements of Unsteady Potential Flow Effect  
              at 76.2% Span, 9.4% Chord Upstream of Rotor Blade Leading Edge
MEASUREMENT TYPE:  2-component Laser Doppler Velocimetry
MEASUREMENT LOCATION:  76.2% span, 9.4% local rotor chord axially upstream
                       rotor blade leading edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  rotor tip speed, Utip = 47.6 ft/sec
  volumetric flow coefficient = 1.36
  rotor chord = variable with span 
                (10.49 in. @ tip, 11.22 in. @ hub, 10.72 in. @ 76.2% span)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement volume in degrees 
  2 -- mean axial velocity component in measurement volume, Vz, [ft/sec]
  3 -- sample variance of axial velocity component, [ft/sec]^2
  4 -- mean axial tangential component in measurement volume, Vt, [ft/sec]
  5 -- sample variance of tangential velocity component, [ft/sec]^2
*****************************************************************************
0.25000    35.91260    2.68460    4.03890    2.05600    
0.75000    36.31170    2.13290    3.63630    1.34040    
1.25000    36.27320    2.01110    3.53120    0.88080    
1.75000    36.02870    2.17220    3.95650    3.48490    
2.25000    36.37420    1.13520    3.46540    0.93150    
2.75000    35.90270    2.67020    3.31510    0.81400    
3.25000    35.75270    1.64340    3.41710    2.74450    
3.75000    35.60020    2.86180    3.09390    1.25090    
4.25000    35.46340    2.51100    3.40350    1.35570    
4.75000    35.56210    1.63980    3.20330    1.11510    
5.25000    35.20320    3.14860    3.17700    0.78300    
5.75000    35.12420    1.91450    3.30210    1.19670    
6.25000    34.97660    2.78650    3.25020    1.46030    
6.75000    35.24880    1.21000    2.94730    1.39950    
7.25000    34.93340    2.14250    2.97580    0.41990    
7.75000    34.74940    1.13770    2.91200    0.78370    
8.25000    34.94290    1.24710    2.81670    0.52230    
8.75000    34.55230    2.01720    2.96930    1.14790    
9.25000    34.18780    1.67740    3.11570    1.36500    
9.75000    34.13330    1.43610    2.78790    0.37030    
10.25000    34.05270    1.56830    2.98020    0.21510    
10.75000    34.01510    0.84500    2.90010    0.47740    
11.25000    33.84600    1.38720    2.85570    0.81160    
11.75000    33.42980    1.32300    2.89010    0.36130    
12.25000    33.26880    1.03990    2.89810    0.43600    
12.75000    33.27590    0.89060    3.13700    0.66360    
13.25000    32.76210    1.83750    2.97760    0.37120    
13.75000    32.58420    1.39060    2.94930    0.20350    
14.25000    32.62220    0.46750    3.19750    0.29230    
14.75000    32.05520    0.89730    3.08160    0.27700    
15.25000    31.66770    0.77870    3.27260    0.28940    
15.75000    31.56300    0.97740    3.26530    0.22080    
16.25000    31.18520    1.06880    3.51180    0.37080    
16.75000    30.83480    0.74710    3.62590    0.59630    
17.25000    30.61100    1.50290    3.81980    0.22670    
17.75000    30.10220    0.88400    4.08570    0.82550    
18.25000    29.86690    1.11280    4.64230    1.30080    
18.75000    29.25590    1.05450    5.08240    1.20300    
19.25000    29.12760    1.02080    5.38930    1.04930    
19.75000    28.84830    0.84850    5.81820    0.86900    
20.25000    28.93080    1.02290    6.18730    0.88030    
20.75000    28.83760    1.16890    6.71080    0.67980    
21.25000    29.03940    1.08300    7.04910    1.03700    
21.75000    29.18100    1.43610    8.03730    1.83610    
22.25000    29.35130    1.94140    7.92720    0.72580    
22.75000    29.77520    1.31910    8.31020    1.60470    
23.25000    29.91420    2.99600    9.14560    2.16920    
23.75000    30.23610    1.90040    9.22580    1.55060    
24.25000    30.90210    2.58610    9.44900    1.95620    
24.75000    31.17040    2.09510    9.62030    1.77190    
25.25000    31.60920    2.04410    9.72230    1.97970    
25.75000    31.92650    2.18330    10.13260    2.05670    
26.25000    31.85800    4.06680    9.86210    2.15000    
26.75000    32.47550    3.88070    9.90340    1.37920    
27.25000    32.92520    3.48970    9.89970    2.53200    
27.75000    33.82500    2.68260    9.91230    2.64610    
28.25000    33.29910    5.40010    10.05170    2.51390    
28.75000    33.98850    4.22040    10.19040    3.37570    
29.25000    34.57460    4.08020    9.70870    2.14300    
29.75000    34.54050    3.19450    9.73120    3.88810    
30.25000    34.08400    5.31960    9.62830    3.16850    
30.75000    35.01400    4.37430    9.36250    2.90290    
31.25000    34.67210    3.79460    9.59310    3.75870    
31.75000    35.76290    5.08830    9.17230    3.64180    
32.25000    35.84290    4.23910    9.18990    3.33430    
32.75000    35.57820    5.04770    8.74970    3.11540    
33.25000    35.26540    4.38210    8.73550    4.47020    
33.75000    35.56690    6.11640    8.67460    3.99750    
34.25000    35.72110    5.57880    8.83700    4.83130    
34.75000    35.87270    4.11080    8.40970    4.09060    
35.25000    36.12020    3.93880    8.02760    4.54230    
35.75000    36.41450    3.88050    8.13160    4.21380    
36.25000    36.78720    4.22380    7.71800    4.84020    
36.75000    35.80330    6.00290    7.79300    3.98530    
37.25000    36.71730    4.98400    7.62660    3.98460    
37.75000    36.85180    3.07020    7.61150    3.07420    
38.25000    36.99100    4.30920    7.01550    2.99720    
38.75000    36.75750    6.60130    7.28240    5.17310    
39.25000    36.98870    5.20150    6.53960    4.26760    
39.75000    37.03730    3.57660    7.02630    4.35600    
40.25000    37.05180    3.99580    6.94620    4.08520    
40.75000    37.18920    4.06510    6.45810    4.29560    
41.25000    37.03110    3.50880    6.28760    4.67380    
41.75000    36.94560    4.57120    6.19960    3.64750    
42.25000    36.84630    5.25220    5.99400    4.05830    
42.75000    37.13130    6.42650    6.09980    4.70240    
43.25000    36.63280    5.91300    5.82470    4.28790    
