TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  28f
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity and Pressure Downstream of 
             IGV Trailing Edge Measured with 5-Hole Probes (61.9% span)
MEASUREMENT TYPE:  5-hole probe wake rake survey
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 61.9% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip,  [uncertainty: 0.02]
  3 -- nondimensional radial velocity, Vr / Utip,  [uncertainty: 0.02] 
  4 -- nondimensional tangential velocity, Vtheta / Utip,  [uncertainty: 0.02] 
  5 -- total pressure coefficient, Kpt = (ptot - pref) / (0.5 * rho * Utip^2)
  6 -- static pressure coefficient, Kpt = (psta - pref) / (0.5 * rho * Utip^2)
*****************************************************************************
0.37270    0.72730    -0.03330    0.16810    0.55620    0.00236    
0.74530    0.72510    -0.03310    0.16830    0.55659    0.00400    
1.11800    0.72550    -0.03380    0.16840    0.55515    0.00623    
1.49070    0.72590    -0.03450    0.16850    0.55574    0.00616    
1.86340    0.72500    -0.03590    0.16740    0.55410    0.00688    
2.23600    0.72460    -0.03510    0.16720    0.55607    0.00518    
2.60870    0.72230    -0.03520    0.16660    0.55633    0.00715    
2.98140    0.71310    -0.03590    0.16310    0.55600    0.00577    
3.35400    0.69140    -0.03090    0.15500    0.55522    0.00964    
3.72670    0.67700    -0.02260    0.14470    0.54027    0.00426    
4.09940    0.68480    -0.01580    0.13950    0.50710    -0.00400    
4.47210    0.69920    -0.00940    0.14090    0.50651    -0.00931    
4.84470    0.71450    0.00200    0.14610    0.53299    -0.01200    
5.21740    0.71910    0.00940    0.14860    0.54997    -0.00964    
5.59010    0.72020    0.01250    0.14990    0.55495    -0.00715    
5.96270    0.72000    0.01410    0.14990    0.55456    -0.00715    
6.33540    0.72090    0.01600    0.15020    0.55443    -0.00872    
6.70810    0.71940    0.01830    0.14980    0.55607    -0.01075    
7.08070    0.72040    0.01690    0.15010    0.55436    -0.00983    
7.45340    0.72080    0.01610    0.15020    0.55430    -0.00833    
7.82610    0.72120    0.01470    0.15110    0.55273    -0.00911    
8.19880    0.72140    0.01180    0.15030    0.55286    -0.00852    
8.57140    0.72280    0.00970    0.15070    0.55286    -0.00931    
8.94410    0.72590    0.00710    0.15160    0.55292    -0.00931    
9.31680    0.72530    0.00570    0.15140    0.55122    -0.00688    
9.68940    0.72700    0.00410    0.15190    0.55141    -0.01134    
10.06210    0.72700    0.00410    0.15190    0.55141    -0.01101    
10.43480    0.72700    0.00150    0.15100    0.55338    -0.01023    
10.80750    0.72700    0.00150    0.15100    0.55345    -0.00951    
11.18010    0.72660    0.00000    0.15160    0.55351    -0.01056    
11.55280    0.72770    -0.00080    0.15110    0.55187    -0.01016    
11.92550    0.72940    -0.00230    0.15170    0.55200    -0.00937    
12.29810    0.72970    -0.00290    0.15180    0.55220    -0.01219    
12.67080    0.72830    -0.00420    0.15120    0.55404    -0.01167    
13.04350    0.72820    -0.00500    0.15200    0.55404    -0.00990    
13.41620    0.72870    -0.00490    0.15140    0.55246    -0.01292    
13.78880    0.72880    -0.00630    0.15140    0.55259    -0.01016    
14.16150    0.72900    -0.00780    0.15140    0.55279    -0.01049    
14.53420    0.73040    -0.00860    0.15260    0.55305    -0.01180    
14.90680    0.72970    -0.00870    0.15240    0.55318    -0.01213    
15.27950    0.72920    -0.01000    0.15300    0.55161    -0.01023    
15.65220    0.73040    -0.00950    0.15340    0.55351    -0.01029    
16.02490    0.73150    -0.01100    0.15450    0.55371    -0.01069    
16.39750    0.72990    -0.01080    0.15400    0.55384    -0.01167    
16.77020    0.72870    -0.01130    0.15360    0.55574    -0.01219    
17.14290    0.73000    -0.01230    0.15400    0.55581    -0.01075    
17.51550    0.73050    -0.01160    0.15500    0.55600    -0.00996    
17.88820    0.72950    -0.01360    0.15460    0.55607    -0.01278    
18.26090    0.73010    -0.01300    0.15570    0.55613    -0.00859    
18.63350    0.73050    -0.01370    0.15580    0.55456    -0.01219    
19.00620    0.72960    -0.01430    0.15630    0.55443    -0.00937    
19.37890    0.72930    -0.01510    0.15620    0.55653    -0.01160    
19.75160    0.73000    -0.01600    0.15720    0.55640    -0.01062    
20.12420    0.73050    -0.01670    0.15730    0.55666    -0.01023    
20.49690    0.72950    -0.01720    0.15780    0.55686    -0.00911    
20.86960    0.73010    -0.01800    0.15880    0.55528    -0.00924    
21.24220    0.72650    -0.01760    0.15930    0.55541    -0.01023    
21.61490    0.72660    -0.01900    0.15930    0.55377    -0.00865    
21.98760    0.72580    -0.01980    0.15980    0.55561    -0.00885    
22.36030    0.72900    -0.02020    0.16080    0.55417    -0.00852    
22.73290    0.72740    -0.02130    0.16030    0.55594    -0.00728    
23.10560    0.72650    -0.02130    0.16240    0.55613    -0.00564    
23.47830    0.72610    -0.02190    0.16230    0.55450    -0.00780    
23.85090    0.72300    -0.02160    0.16220    0.55450    -0.00642    
24.22360    0.72560    -0.02200    0.16290    0.55613    -0.00551    
24.59630    0.72300    -0.02240    0.16290    0.55436    -0.00223    
24.96890    0.72360    -0.02320    0.16400    0.55273    -0.00420    
25.34160    0.72330    -0.02390    0.16380    0.55456    -0.00426    
25.71430    0.72420    -0.02400    0.16410    0.55476    -0.00275    
26.08700    0.72480    -0.02480    0.16510    0.55463    -0.00111    
26.45960    0.72390    -0.02550    0.16560    0.55299    -0.00190    
26.83230    0.72220    -0.02520    0.16510    0.55325    -0.00085    
27.20500    0.72310    -0.02750    0.16700    0.55325    0.00052    
27.57760    0.72350    -0.02680    0.16710    0.55345    -0.00033    
27.95030    0.72130    -0.02880    0.16800    0.55371    0.00321    
28.32300    0.72030    -0.02950    0.16860    0.55227    0.00282    
28.69570    0.72100    -0.02900    0.16960    0.55286    0.00341    
29.06830    0.72200    -0.03050    0.17070    0.55312    0.00531    
29.44100    0.72020    -0.03170    0.17260    0.55325    0.00754    
29.81370    0.72150    -0.03260    0.17620    0.55325    0.00892    
30.18630    0.71990    -0.03260    0.17910    0.55515    0.01029    
30.55900    0.71780    -0.03290    0.18260    0.55325    0.00970    
30.93170    0.71270    -0.02900    0.18620    0.55469    0.01285    
31.30430    0.69690    -0.01840    0.18220    0.55220    0.00892    
31.67700    0.67570    -0.00920    0.17160    0.54768    0.00282    
32.04970    0.66660    0.00050    0.15530    0.53050    0.00000    
32.42240    0.69000    0.00640    0.15210    0.50165    -0.00111    
32.79500    0.71330    0.01090    0.15680    0.47386    -0.01010    
33.16770    0.71800    0.01490    0.15670    0.48861    -0.01101    
33.54040    0.71820    0.01760    0.15600    0.52172    -0.01049    
