TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  28h
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity Downstream of IGVs as  
             determined with Lifting Surface Theory (76.2% span)
MEASUREMENT TYPE:  Lifting Surface Theory
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 76.2% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip
  3 -- nondimensional radial velocity, Vr / Utip 
  4 -- nondimensional tangential velocity, Vtheta / Utip 
*****************************************************************************
0.02567    0.70842    -0.02725    0.12364    
0.81689    0.70781    -0.02999    0.12548    
1.60809    0.70729    -0.03269    0.12765    
2.39929    0.70713    -0.03861    0.12865    
3.19052    0.70813    0.00266    0.12403    
3.19434    0.70813    0.00266    0.12403    
3.98555    0.70942    0.04204    0.11678    
4.77676    0.71003    0.03347    0.11343    
5.56797    0.71044    0.02892    0.11184    
6.35917    0.71087    0.02492    0.11089    
7.15038    0.71133    0.02134    0.11034    
7.94159    0.71182    0.01815    0.11009    
8.73280    0.71233    0.01532    0.11008    
9.52401    0.71283    0.01280    0.11025    
10.31522    0.71333    0.01054    0.11056    
11.10643    0.71379    0.00852    0.11098    
11.89764    0.71422    0.00670    0.11148    
12.68885    0.71461    0.00505    0.11203    
13.48006    0.71494    0.00353    0.11263    
14.27127    0.71521    0.00212    0.11325    
15.06247    0.71540    0.00079    0.11389    
15.85368    0.71552    -0.00048    0.11453    
16.64489    0.71555    -0.00171    0.11517    
17.43610    0.71550    -0.00292    0.11579    
18.22731    0.71535    -0.00413    0.11638    
19.01852    0.71511    -0.00538    0.11693    
19.80973    0.71477    -0.00667    0.11744    
20.60094    0.71435    -0.00804    0.11790    
21.39215    0.71384    -0.00951    0.11832    
22.18335    0.71326    -0.01110    0.11870    
22.97457    0.71262    -0.01286    0.11907    
23.76577    0.71193    -0.01480    0.11945    
24.55698    0.71121    -0.01694    0.11989    
25.34819    0.71048    -0.01928    0.12044    
26.13940    0.70976    -0.02181    0.12120    
26.93061    0.70907    -0.02449    0.12224    
27.72182    0.70842    -0.02725    0.12364    
28.51303    0.70781    -0.02999    0.12548    
29.30424    0.70729    -0.03269    0.12765    
30.09545    0.70713    -0.03861    0.12865    
30.88634    0.70813    0.00266    0.12403    
30.88666    0.70813    0.00266    0.12403    
31.67755    0.70942    0.04204    0.11678    
32.46875    0.71003    0.03347    0.11343    
33.25996    0.71044    0.02892    0.11184    
34.05117    0.71087    0.02492    0.11089    
34.84238    0.71133    0.02134    0.11034    
35.63359    0.71182    0.01815    0.11009    
36.42480    0.71233    0.01532    0.11008    
37.21601    0.71283    0.01280    0.11025    
38.00722    0.71333    0.01054    0.11056    
38.79843    0.71379    0.00852    0.11098    
39.58963    0.71422    0.00670    0.11148    
40.38084    0.71461    0.00505    0.11203    
41.17205    0.71494    0.00353    0.11263    
41.96326    0.71521    0.00212    0.11325    
42.75447    0.71540    0.00079    0.11389    
