TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  5b
PSU/ARL TR 93-12 FIGURE(S):  28i
*****************************************************************************
DATA TITLE:  Circumferential Variation of Velocity and Pressure Downstream of 
             IGV Trailing Edge Measured with 5-Hole Probes (81.0% span)
MEASUREMENT TYPE:  5-hole probe wake rake survey
MEASUREMENT LOCATION:  49.7% IGV chord axially downstream of IGV trailing 
                       edge, at 81.0% span
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  Utip = 47.6 ft/sec
  IGV chord = 6.90 inches
  IGV span  = 10.50 inches
DATA COLUMNS:
  1 -- circumferential position in degrees
  2 -- nondimensional axial velocity, Vz / Utip,  [uncertainty: 0.02]
  3 -- nondimensional radial velocity, Vr / Utip,  [uncertainty: 0.02] 
  4 -- nondimensional tangential velocity, Vtheta / Utip,  [uncertainty: 0.02] 
  5 -- total pressure coefficient, Kpt = (ptot - pref) / (0.5 * rho * Utip^2)
  6 -- static pressure coefficient, Kpt = (psta - pref) / (0.5 * rho * Utip^2)
*****************************************************************************
0.37270    0.73200    -0.04760    0.13790    0.55430    0.00020    
0.74530    0.73270    -0.04850    0.14130    0.55404    -0.00190    
1.11800    0.73190    -0.04920    0.14410    0.55417    -0.00275    
1.49070    0.73010    -0.04850    0.14950    0.55450    -0.00380    
1.86340    0.72870    -0.04580    0.15520    0.55450    -0.00026    
2.23600    0.72180    -0.03860    0.16150    0.55102    -0.00210    
2.60870    0.71320    -0.02060    0.16270    0.55266    -0.00085    
2.98140    0.70290    0.00460    0.15270    0.55286    -0.00492    
3.35400    0.69330    0.02250    0.13090    0.55476    -0.00039    
3.72670    0.71340    0.02880    0.12180    0.55292    -0.00177    
4.09940    0.72460    0.03430    0.11980    0.55305    -0.00269    
4.47210    0.72610    0.03580    0.11580    0.55312    -0.00197    
4.84470    0.72660    0.03280    0.11070    0.55331    -0.00046    
5.21740    0.72650    0.03040    0.10760    0.55351    -0.00052    
5.59010    0.72700    0.02770    0.10630    0.55522    0.00144    
5.96270    0.72690    0.02510    0.10460    0.55358    0.00302    
6.33540    0.72910    0.02200    0.10480    0.55227    0.00007    
6.70810    0.72660    0.01900    0.10370    0.55417    0.00079    
7.08070    0.72840    0.01460    0.10360    0.55443    0.00295    
7.45340    0.72960    0.01160    0.10480    0.55463    0.00334    
7.82610    0.72940    0.00880    0.10540    0.55469    0.00170    
8.19880    0.73040    0.00660    0.10500    0.55659    0.00361    
8.57140    0.72940    0.00320    0.10600    0.55712    0.00603    
8.94410    0.73120    0.00150    0.10670    0.55554    0.00492    
9.31680    0.73280    -0.00010    0.10730    0.55574    0.00420    
9.68940    0.73250    -0.00290    0.10790    0.55469    0.00570    
10.06210    0.73270    -0.00300    0.10870    0.55692    0.00787    
10.43480    0.73160    -0.00350    0.10830    0.55712    0.01114    
10.80750    0.73200    -0.00710    0.10900    0.55495    0.01174    
11.18010    0.73030    -0.00760    0.10920    0.55541    0.01134    
11.55280    0.73290    -0.00870    0.11080    0.55600    0.01337    
11.92550    0.73250    -0.00880    0.11220    0.55646    0.01062    
12.29810    0.73290    -0.01030    0.11310    0.55509    0.01206    
12.67080    0.73160    -0.01150    0.11250    0.55738    0.01213    
13.04350    0.73380    -0.01380    0.11330    0.55699    0.01180    
13.41620    0.73380    -0.01380    0.11330    0.55718    0.01180    
13.78880    0.73490    -0.01540    0.11450    0.55600    0.01174    
14.16150    0.73530    -0.01690    0.11540    0.55417    0.01259    
14.53420    0.73430    -0.01760    0.11720    0.53181    0.00479    
14.90680    0.73350    -0.01610    0.11700    0.50041    -0.00144    
15.27950    0.73380    -0.01690    0.11850    0.50539    -0.01101    
15.65220    0.73360    -0.01770    0.12070    0.53076    -0.01973    
16.02490    0.73400    -0.01850    0.12080    0.54617    -0.01587    
16.39750    0.73330    -0.01840    0.12140    0.54964    -0.01475    
16.77020    0.73250    -0.01840    0.12250    0.55155    -0.01482    
17.14290    0.73350    -0.01920    0.12360    0.55174    -0.01219    
17.51550    0.73410    -0.01860    0.12460    0.55371    -0.01121    
17.88820    0.73430    -0.01940    0.12470    0.55214    -0.00918    
18.26090    0.73520    -0.02010    0.12430    0.55417    -0.00826    
18.63350    0.73250    -0.01930    0.12550    0.55082    -0.00688    
19.00620    0.73220    -0.01990    0.12540    0.55109    -0.00879    
19.37890    0.73310    -0.02070    0.12650    0.55128    -0.00957    
19.75160    0.73310    -0.02070    0.12650    0.55141    -0.00774    
20.12420    0.73360    -0.02080    0.12740    0.55331    -0.00957    
20.49690    0.73510    -0.02170    0.12720    0.55331    -0.00852    
