TITLE:  An Experimental Investigation of the Flow through an Axial-Flow Pump
AUTHORS:  Zierke, Straka, and Taylor
JOURNAL PAPER FIGURE(S):  NA
PSU/ARL TR 93-12 FIGURE(S):  56a, 57a, 74a, 75a   
*****************************************************************************
DATA TITLE:   2-Component LDV Measurements 4.8% Rotor Tip Chord Axially 
              Downstream of the Rotor Tip Trailing Edge (97.6-98.0% Span)
MEASUREMENT TYPE:  2-component Laser Doppler Velocimetry
MEASUREMENT LOCATION:  97.6-98.0% span, 4.8% rotor tip chord axially 
                       downstream rotor blade trailing edge
NOMINAL CONDITIONS:  
  vinf = 35.0 ft/sec
  pref = 43.2 psia
  rho  = 1.932 slugs/ft^3
  rotor rpm  = 260
  rotor tip speed, Utip = 47.6 ft/sec
  volumetric flow coefficient = 1.36
  rotor chord = variable with span (10.49 inches @ tip, 11.22 inches @ hub)
  rotor span  = 10.50 inches
DATA COLUMNS:
  1 -- Location of measurement volume in degrees 
  2 -- mean axial velocity component in measurement volume, Vz, [ft/sec]
  3 -- sample variance of axial velocity component, [ft/sec]^2
  4 -- percent span location of axial component measurement
  5 -- mean axial tangential component in measurement volume, Vt, [ft/sec]
  6 -- sample variance of tangential velocity component, [ft/sec]^2
  7 -- percent span location of tangential component measurement
*****************************************************************************
0.50000    21.54870    4.92310    97.61904    -0.21840    3.70170    97.95924    
1.50000    21.86200    4.90090    97.61904    1.15990    3.91540    97.95924    
2.50000    21.42980    7.71490    97.61904    3.34450    4.82310    97.95924    
3.50000    18.97190    18.64850    97.61904    -0.76470    15.63080    97.95924    
4.50000    23.36710    10.76270    97.61904    2.79970    9.38900    97.95924    
5.50000    22.45540    5.87980    97.61904    4.36980    3.85240    97.95924    
6.50000    22.51330    8.74010    97.61904    4.42680    6.00150    97.95924    
7.50000    22.77980    15.42670    97.61904    4.98040    9.84000    97.95924    
8.50000    21.58340    22.68720    97.61904    6.53170    14.41110    97.95924    
9.50000    19.95870    27.79250    97.61904    7.53370    20.04470    97.95924    
10.50000    17.83680    19.63470    97.61904    8.42520    18.46120    97.95924    
11.50000    14.74860    21.48690    97.61904    10.34820    21.09480    97.95924    
12.50000    11.87930    26.50120    97.61904    10.36550    30.91420    97.95924    
13.50000    9.95130    35.89050    97.61904    9.09900    46.99520    97.95924    
14.50000    8.01960    52.78910    97.61904    7.01510    70.40030    97.95924    
15.50000    8.19900    46.67760    97.61904    3.71750    78.58279    97.95924    
16.50000    10.26310    47.95160    97.61904    2.70580    84.39780    97.95924    
17.50000    10.50620    74.12009    97.61904    1.22400    69.57310    97.95924    
18.50000    10.30400    61.17750    97.61904    2.13670    81.75819    97.95924    
19.50000    12.36140    70.16409    97.61904    2.10160    59.56660    97.95924    
20.50000    14.09730    75.22169    97.61904    1.40030    63.53150    97.95924    
21.50000    15.96720    79.70660    97.61904    3.83420    48.34040    97.95924    
22.50000    17.27620    56.08600    97.61904    4.53600    40.25040    97.95924    
23.50000    18.54800    48.00180    97.61904    4.32810    35.08840    97.95924    
24.50000    19.36410    43.10180    97.61904    4.95640    28.72530    97.95924    
25.50000    20.67270    39.15960    97.61904    4.94320    21.68420    97.95924    
26.50000    20.78120    17.96140    97.61904    3.97390    20.31840    97.95924    
27.50000    20.27260    18.07960    97.61904    3.68880    13.05840    97.95924    
28.50000    21.09150    19.61410    97.61904    3.18650    12.71410    97.95924    
29.50000    21.22840    10.22990    97.61904    2.07560    5.41020    97.95924    
30.50000    21.34990    11.89880    97.61904    1.72190    5.23020    97.95924    
31.50000    22.26800    11.81370    97.61904    1.75560    5.59790    97.95924    
32.50000    22.53840    15.19530    97.61904    1.53000    6.15060    97.95924    
33.50000    22.91820    11.56180    97.61904    1.44870    4.63440    97.95924    
34.50000    22.88370    12.91130    97.61904    0.76320    5.26480    97.95924    
35.50000    22.75420    11.69810    97.61904    0.95230    4.61170    97.95924    
36.50000    22.58120    13.27780    97.61904    0.95870    5.76060    97.95924    
37.50000    23.82740    9.40930    97.61904    0.96020    3.39360    97.95924    
38.50000    23.59690    10.65680    97.61904    0.66810    4.74720    97.95924    
39.50000    23.81640    9.67350    97.61904    0.69820    3.77570    97.95924    
40.50000    23.19330    12.41710    97.61904    0.70700    3.56840    97.95924    
41.50000    23.60250    12.06080    97.61904    0.56450    3.66750    97.95924    
42.50000    23.16340    7.48040    97.61904    0.69210    4.38290    97.95924    
43.50000    23.91440    7.95660    97.61904    0.22830    4.06890    97.95924    
44.50000    23.44980    7.58390    97.61904    -0.02570    4.06350    97.95924    
45.50000    23.37240    7.70160    97.61904    -0.08560    4.53530    97.95924    
46.50000    22.84230    7.64680    97.61904    0.03800    4.52330    97.95924    
47.50000    23.15860    14.50620    97.61904    -0.51040    3.03470    97.95924    
48.50000    22.39520    6.28780    97.61904    -0.32040    3.93720    97.95924    
49.50000    21.97520    6.88840    97.61904    -0.40090    3.85620    97.95924    
50.50000    21.23250    7.98050    97.61904    -0.23240    4.35260    97.95924    
51.50000    21.27000    6.47700    97.61904    0.05690    4.20390    97.95924    
52.50000    21.57000    4.17310    97.61904    0.86000    4.26970    97.95924    
53.50000    21.81000    4.63430    97.61904    2.84950    4.03470    97.95924    
54.50000    18.64960    14.61990    97.61904    2.82410    12.59290    97.95924    
55.50000    21.12130    26.27510    97.61904    -0.90530    12.53520    97.95924    
56.50000    24.21750    6.32740    97.61904    3.53990    6.31160    97.95924    
57.50000    23.49690    8.62100    97.61904    4.57680    4.89290    97.95924    
58.50000    23.35340    11.22640    97.61904    4.85980    6.65680    97.95924    
59.50000    23.01350    12.33740    97.61904    5.17870    12.16580    97.95924    
60.50000    21.06930    16.23710    97.61904    6.45710    15.43050    97.95924    
61.50000    19.47580    20.51800    97.61904    8.12750    15.78370    97.95924    
62.50000    17.24780    25.29980    97.61904    8.94800    18.47030    97.95924    
63.50000    15.29060    24.73330    97.61904    9.53450    19.25530    97.95924    
64.50000    11.90920    42.69050    97.61904    9.80130    38.29840    97.95924    
65.50000    11.07150    42.85100    97.61904    7.66260    56.14040    97.95924    
66.50000    11.00660    53.12150    97.61904    6.27530    68.22980    97.95924    
67.50000    11.25300    53.52350    97.61904    5.30840    89.24950    97.95924    
68.50000    11.60260    45.00270    97.61904    2.81460    84.64130    97.95924    
69.50000    10.89450    62.19720    97.61904    2.46190    79.63730    97.95924    
70.50000    12.10950    72.49190    97.61904    -0.23590    57.67800    97.95924    
71.50000    13.33020    72.37250    97.61904    3.13720    48.87250    97.95924    
72.50000    15.02780    68.22340    97.61904    2.63700    51.49930    97.95924    
73.50000    17.56800    53.76580    97.61904    4.29810    37.59700    97.95924    
74.50000    19.53150    55.68830    97.61904    4.26880    31.73400    97.95924    
75.50000    20.60390    39.14190    97.61904    4.18340    29.01540    97.95924    
76.50000    20.43230    36.50520    97.61904    4.72800    26.49380    97.95924    
77.50000    20.39320    22.55350    97.61904    3.97640    19.38150    97.95924    
78.50000    20.97710    20.90260    97.61904    3.73920    14.84850    97.95924    
79.50000    21.27060    12.44510    97.61904    3.27430    10.56730    97.95924    
80.50000    21.85890    14.12890    97.61904    2.40580    7.94210    97.95924    
81.50000    22.28520    11.36560    97.61904    2.04220    5.47950    97.95924    
82.50000    21.94450    11.15690    97.61904    1.93960    5.66150    97.95924    
83.50000    22.69650    12.91930    97.61904    1.55340    5.60720    97.95924    
84.50000    22.23780    9.36570    97.61904    1.72870    4.25050    97.95924    
85.50000    23.29310    12.18600    97.61904    1.35780    5.13320    97.95924    
86.50000    23.29460    13.98120    97.61904    1.11630    5.66880    97.95924    
87.50000    23.37080    9.57450    97.61904    0.95570    4.50680    97.95924    
88.50000    23.71200    8.33870    97.61904    0.73760    5.13290    97.95924    
89.50000    24.05660    12.33900    97.61904    0.61230    5.43960    97.95924    
90.50000    23.74170    9.09020    97.61904    0.85250    3.52210    97.95924    
91.50000    23.81790    12.43040    97.61904    0.90380    4.53990    97.95924    
92.50000    23.83550    9.60980    97.61904    0.34990    5.18920    97.95924    
93.50000    23.52810    10.50000    97.61904    0.48750    3.96030    97.95924    
94.50000    23.24720    8.12500    97.61904    0.11470    5.27830    97.95924    
95.50000    23.37860    9.87110    97.61904    0.00160    3.10200    97.95924    
96.50000    23.21830    8.61060    97.61904    -0.01060    4.10000    97.95924    
97.50000    22.70140    8.00180    97.61904    -0.34540    3.38700    97.95924    
