    0.10000E+01    0.61651E-01
    0.99900E+00    0.46737E-01
    0.99797E+00    0.53672E-01
    0.99689E+00    0.59045E-01
    0.99578E+00    0.63140E-01
    0.99463E+00    0.66202E-01
    0.99344E+00    0.68608E-01
    0.99220E+00    0.70552E-01
    0.99092E+00    0.72232E-01
    0.98960E+00    0.73768E-01
    0.98823E+00    0.75220E-01
    0.98681E+00    0.76619E-01
    0.98534E+00    0.77964E-01
    0.98381E+00    0.79268E-01
    0.98224E+00    0.80529E-01
    0.98061E+00    0.81753E-01
    0.97892E+00    0.82945E-01
    0.97718E+00    0.84110E-01
    0.97537E+00    0.85260E-01
    0.97350E+00    0.86389E-01
    0.97157E+00    0.87501E-01
    0.96957E+00    0.88608E-01
    0.96750E+00    0.89705E-01
    0.96537E+00    0.90797E-01
    0.96316E+00    0.91888E-01
    0.96087E+00    0.92974E-01
    0.95852E+00    0.94066E-01
    0.95608E+00    0.95162E-01
    0.95356E+00    0.96264E-01
    0.95096E+00    0.97372E-01
    0.94827E+00    0.98495E-01
    0.94550E+00    0.99623E-01
    0.94264E+00    0.10077E+00
    0.93969E+00    0.10193E+00
    0.93664E+00    0.10311E+00
    0.93350E+00    0.10431E+00
    0.93025E+00    0.10553E+00
    0.92691E+00    0.10677E+00
    0.92347E+00    0.10803E+00
    0.91991E+00    0.10932E+00
    0.91626E+00    0.11064E+00
    0.91249E+00    0.11199E+00
    0.90860E+00    0.11337E+00
    0.90461E+00    0.11478E+00
    0.90050E+00    0.11623E+00
    0.89626E+00    0.11771E+00
    0.89191E+00    0.11923E+00
    0.88744E+00    0.12079E+00
    0.88284E+00    0.12239E+00
    0.87811E+00    0.12403E+00
    0.87325E+00    0.12572E+00
    0.86827E+00    0.12744E+00
    0.86315E+00    0.12922E+00
    0.85789E+00    0.13105E+00
    0.85250E+00    0.13292E+00
    0.84698E+00    0.13485E+00
    0.84132E+00    0.13683E+00
    0.83551E+00    0.13886E+00
    0.82957E+00    0.14095E+00
    0.82349E+00    0.14310E+00
    0.81727E+00    0.14530E+00
    0.81090E+00    0.14757E+00
    0.80439E+00    0.14989E+00
    0.79774E+00    0.15228E+00
    0.79095E+00    0.15473E+00
    0.78402E+00    0.15724E+00
    0.77694E+00    0.15983E+00
    0.76973E+00    0.16248E+00
    0.76238E+00    0.16519E+00
    0.75489E+00    0.16799E+00
    0.74726E+00    0.17085E+00
    0.73950E+00    0.17378E+00
    0.73160E+00    0.17679E+00
    0.72358E+00    0.17988E+00
    0.71543E+00    0.18304E+00
    0.70715E+00    0.18629E+00
    0.69875E+00    0.18962E+00
    0.69023E+00    0.19303E+00
    0.68160E+00    0.19652E+00
    0.67286E+00    0.20011E+00
    0.66401E+00    0.20378E+00
    0.65505E+00    0.20755E+00
    0.64600E+00    0.21141E+00
    0.63686E+00    0.21537E+00
    0.62763E+00    0.21943E+00
    0.61831E+00    0.22359E+00
    0.60892E+00    0.22786E+00
    0.59946E+00    0.23224E+00
    0.58993E+00    0.23674E+00
    0.58035E+00    0.24134E+00
    0.57071E+00    0.24608E+00
    0.56102E+00    0.25093E+00
    0.55129E+00    0.25592E+00
    0.54153E+00    0.26104E+00
    0.53174E+00    0.26629E+00
    0.52194E+00    0.27169E+00
    0.51212E+00    0.27724E+00
    0.50229E+00    0.28294E+00
    0.49246E+00    0.28880E+00
    0.48265E+00    0.29481E+00
    0.47284E+00    0.30100E+00
    0.46306E+00    0.30735E+00
    0.45331E+00    0.31389E+00
    0.44359E+00    0.32060E+00
    0.43391E+00    0.32750E+00
    0.42428E+00    0.33459E+00
    0.41471E+00    0.34188E+00
    0.40520E+00    0.34937E+00
    0.39575E+00    0.35706E+00
    0.38638E+00    0.36496E+00
    0.37708E+00    0.37307E+00
    0.36787E+00    0.38139E+00
    0.35875E+00    0.38994E+00
    0.34972E+00    0.39870E+00
    0.34079E+00    0.40769E+00
    0.33197E+00    0.41690E+00
